m_N,y,sin2_2theta,omega_h2_scan,omega_h2,converged,retcode,lambda_fs_Mpc,lambda_fs_eq_Mpc,lambda_fs_free_Mpc,v_end,x_kd,lambda_fs_kd_Mpc,r_s_Mpc,x_kd3,lambda_fs_kd3_Mpc,r_s3_Mpc,x_kd_old,lambda_fs_kd_old_Mpc,r_s_old_Mpc
0.0001893,0.1,3.0420594888596037e-18,0.11992433740184283,0.11992433740184283,true,Success,0.011514850702458702,0.0035194036758307724,0.00799544702662793,0.020947599078562883,107297.93395851237,0.0020864780969959136,0.007299920794522834,63596.75961750267,0.0024907563233671592,0.006972855985474351,2.46436987720042e6,0.00040891171065806574,0.008657087494028432
0.0001893,0.1778,1.0101433439858485e-18,0.11966868480580789,0.11966868480580789,true,Success,0.011669778253944312,0.003548560168924717,0.008121218085019595,0.021276891946663337,310446.5479942899,0.0013731172564753994,0.007989976241768521,188903.1395687091,0.0017043622044873837,0.007721995995988986,6.313918355898033e6,0.0001840773476403615,0.008951920591156104
0.0002383,1.0e-6,2.6578243445362864e-12,0.11998406602334813,0.11998406602334813,true,Success,0.008674699715961192,0.002800597786766949,0.005874101929194243,0.01890533263457335,4.0,0.00758761749402095,0.0004611967506486077,4.0,0.00758761749402095,0.0004611967506486077,4.0,0.00758761749402095,0.0004611967506486077
0.0002383,1.778e-6,2.6570708139739367e-12,0.1199918234680482,0.1199918234680482,true,Success,0.008679825308574285,0.002801308841087895,0.005878516467486389,0.018919532914355077,4.0,0.007589156072199365,0.0004612001980370353,4.0,0.007589156072199365,0.0004612001980370353,4.0,0.007589156072199365,0.0004612001980370353
0.0002383,3.162e-6,2.6563172006473203e-12,0.12009065413047265,0.12009065413047265,true,Success,0.008672339314843508,0.00280176362405752,0.005870575690785988,0.018893989743741436,4.0,0.007590161856493428,0.0004612060333103716,4.0,0.007590161856493428,0.0004612060333103716,4.0,0.007590161856493428,0.0004612060333103716
0.0002383,5.623e-6,2.6555638730438914e-12,0.1204745067124275,0.1204745067124275,true,Success,0.008686617958497839,0.00280363642121651,0.0058829815372813295,0.018933895721922722,4.0,0.007598124780132205,0.0004612475574010847,4.0,0.007598124780132205,0.0004612475574010847,4.0,0.007598124780132205,0.0004612475574010847
0.0002383,1.0e-5,2.6165836820215128e-12,0.11999344417920295,0.11999344417920295,true,Success,0.008704117024733386,0.0028086474650543987,0.005895469559678987,0.01897406589991897,4.0,0.007614761587233552,0.00046138844832696986,4.0,0.007614761587233552,0.00046138844832696986,4.0,0.007614761587233552,0.00046138844832696986
0.0002383,1.778e-5,2.5317361232512215e-12,0.11997725606374854,0.11997725606374854,true,Success,0.008752923996914375,0.002824253265062511,0.0059286707318518626,0.01908086332889424,4.0,0.007670341432732676,0.0004618602874123257,4.0,0.007670341432732676,0.0004618602874123257,4.0,0.007670341432732676,0.0004618602874123257
0.0002383,3.162e-5,2.3040602950149245e-12,0.11976517902109358,0.11976517902109358,true,Success,0.00890380511378505,0.0028683535286546866,0.006035451585130364,0.019424336171212007,4.0,0.007824834665959079,0.0004629778331166701,4.0,0.007824834665959079,0.0004629778331166701,4.0,0.007824834665959079,0.0004629778331166701
0.0002383,5.623e-5,1.8452493112753414e-12,0.11997697376051585,0.11997697376051585,true,Success,0.009239555668389821,0.0029646947049512835,0.0062748609634385374,0.020194386397477164,4.0,0.008163844850802111,0.0004655297649384445,4.0,0.008163844850802111,0.0004655297649384445,4.0,0.008163844850802111,0.0004655297649384445
0.0002383,0.0001,1.1997961801124566e-12,0.11981137695191571,0.11981137695191571,true,Success,0.009781758622903949,0.003109296353969325,0.006672462268934623,0.021473135217374043,4.0,0.008679492879037645,0.0004721318969662958,4.0,0.008679492879037645,0.0004721318969662958,4.0,0.008679492879037645,0.0004721318969662958
0.0002383,0.0001778,5.990156400378228e-13,0.11908674641183563,0.11908674641183563,true,Success,0.010262940697655274,0.0032263523079682278,0.0070365883896870455,0.022644085252234367,4.0,0.00911774345276124,0.0004880634670001427,4.0,0.00911774345276124,0.0004880634670001427,11.153826717291825,0.00865967438281184,0.0010294299468910626
0.0002383,0.0003162,1.961642267090686e-13,0.1200297858335157,0.1200297858335157,true,Success,0.010068002348882903,0.0031439841401093398,0.006924018208773565,0.022282098618963974,4.0,0.008951492293118462,0.0005211524662433854,4.0,0.008951492293118462,0.0005211524662433854,34.56485207845393,0.007726279833001746,0.0017124356509174983
0.0002383,0.0005623,4.209931622703079e-14,0.11989593285767876,0.11989593285767876,true,Success,0.00900541891422473,0.0027967943932507636,0.0062086245209739665,0.019981344920552466,4.0,0.007983573021514392,0.0005016323522588018,4.0,0.007983573021514392,0.0005016323522588018,103.12107013221319,0.006189721369634032,0.002140681751498485
0.0002383,0.001,1.6244894887458173e-14,0.1191384450866627,0.1191384450866627,true,Success,0.009473748869550273,0.0029337394336018865,0.006540009435948386,0.021047162864885515,8.801887931281625,0.008156756967704668,0.0009094152236619372,4.742701267874582,0.008472632354101086,0.0006023079888735913,333.49711174049196,0.005709145077471078,0.0029163859515223736
0.0002383,0.001778,6.6307185630605745e-15,0.12088753283447154,0.12088753283447154,true,Success,0.00999727501305046,0.0030762984821305806,0.006920976530919879,0.02227231745684876,29.849188166598534,0.007824439197992732,0.0016408719726428657,17.117527779273942,0.008208879252599771,0.0013157491471624042,1092.00094028341,0.0051757946395549655,0.003766191400428889
0.0002383,0.003162,2.4185065339778656e-15,0.12000028511687044,0.12000028511687044,true,Success,0.01012707580809043,0.0031014215238594,0.0070256542842310294,0.022608925541444298,94.87905306631536,0.0070491277468027694,0.0023441779731546695,54.895698073038346,0.007495937785616272,0.0020159237677640747,3461.909557759818,0.004400641859637335,0.004498966894441041
0.0002383,0.005623,8.408267294555869e-16,0.1195958216135806,0.1195958216135806,true,Success,0.010069122044731874,0.003073487029432984,0.00699563501529889,0.022512394935480906,299.2369598464678,0.006186772032728987,0.003011343985188154,172.77963862049293,0.0065924507670800155,0.0026834119303441556,10857.832819624015,0.003544411424104306,0.005148918966539536
0.0002383,0.01,2.8660013798397917e-16,0.1199057807722411,0.1199057807722411,true,Success,0.009927703685631947,0.0030225665840410186,0.006905137101590927,0.022221382248679093,941.087902006817,0.005272211382607504,0.0036476704076723863,543.4909804524475,0.005671986360859305,0.0033242710600026085,33719.957184195824,0.002692023054883289,0.005735057877656158
0.0002383,0.01778,9.673644418723976e-17,0.11998861090956893,0.11998861090956893,true,Success,0.009754952960183427,0.002961727189664356,0.006793225770519069,0.02186149917131443,2948.431862955253,0.00436977505615983,0.004160601412865273,1703.590871830392,0.004761973893795236,0.0038433106005036177,102094.85819144883,0.001906803660706675,0.006153168348959283
0.0002383,0.03162,3.245553241338361e-17,0.1199973327373486,0.1199973327373486,true,Success,0.009568141304890792,0.002898400225471811,0.00666974107941898,0.02146438396272106,9205.928474193632,0.0034941558809189993,0.0046880431611787295,5327.46235946542,0.0038759359772277944,0.004379179540382746,295565.5514720759,0.001246115738822213,0.006506729246240616
0.0002383,0.05623,1.0850236682226847e-17,0.11998349798339801,0.11998349798339801,true,Success,0.009382285214965876,0.0028352070650159793,0.006547078149949896,0.02106989649864551,28525.679227975674,0.002663984319597293,0.005193120298193438,16580.487996880896,0.003029353081083217,0.0048975334858801884,808467.6328522008,0.0007527850960606283,0.006739298766365535
0.0002383,0.1,3.614477440205043e-18,0.11883637149196703,0.11883637149196703,true,Success,0.009236163242577507,0.0027826443297302174,0.00645351891284729,0.020768997479078625,86452.38237943428,0.001913783251994589,0.0056703143070764295,50837.62542411806,0.0022494264820012775,0.005398775729966179,2.108504894785561e6,0.0004204772728732505,0.006878413085873884
0.0002383,0.1778,1.2046005674105073e-18,0.11966590939445398,0.11966590939445398,true,Success,0.00921645333316792,0.0027666319822145955,0.0064498213509533225,0.020757105452296323,255042.37482518423,0.0012829435569939732,0.0061538016746844,153412.27816018715,0.0015675325633841724,0.005923566455000322,5.4227768700861605e6,0.0002062458070819584,0.007024860402318005
0.0003,1.0e-6,1.7047307878451128e-12,0.11999122497883649,0.11999122497883649,true,Success,0.006941632679506783,0.002209208748218438,0.0047324239312883445,0.018720221894509417,4.0,0.006067239899685043,0.0003695907033890741,4.0,0.006067239899685043,0.0003695907033890741,4.0,0.006067239899685043,0.0003695907033890741
0.0003,1.778e-6,1.7044991584294553e-12,0.1199967519500788,0.1199967519500788,true,Success,0.006943661231560575,0.002209234145572108,0.0047344270859884675,0.018728141707516695,4.0,0.006063313587918785,0.0003696055570894853,4.0,0.006063313587918785,0.0003696055570894853,4.0,0.006063313587918785,0.0003696055570894853
0.0003,3.162e-6,1.7042674693548507e-12,0.12004779728807294,0.12004779728807294,true,Success,0.0069400670844161,0.0022086976554301693,0.004731369428985931,0.01871605273809395,4.0,0.006068190826175714,0.0003695808863837709,4.0,0.006068190826175714,0.0003695808863837709,4.0,0.006068190826175714,0.0003695808863837709
0.0003,5.623e-6,1.704035833907264e-12,0.12024800745298785,0.12024800745298785,true,Success,0.006945939655537254,0.002210286448799991,0.004735653206737262,0.01873298938198329,4.0,0.0060700956427041175,0.0003696244096769299,4.0,0.0060700956427041175,0.0003696244096769299,4.0,0.0060700956427041175,0.0003696244096769299
0.0003,1.0e-5,1.7038042061370445e-12,0.12091898190504542,0.12091898190504542,true,Success,0.006955385018347938,0.002212823112540349,0.00474256190580759,0.018760304048129905,4.0,0.006075608822689839,0.0003697119624193156,4.0,0.006075608822689839,0.0003697119624193156,4.0,0.006075608822689839,0.0003697119624193156
0.0003,1.778e-5,1.661420088679461e-12,0.11998214693728747,0.11998214693728747,true,Success,0.006974995071487329,0.0022198531082055373,0.004755141963281793,0.018810041191836307,4.0,0.006105444842528523,0.0003699107827831579,4.0,0.006105444842528523,0.0003699107827831579,4.0,0.006105444842528523,0.0003699107827831579
0.0003,3.162e-5,1.576707222163269e-12,0.11994224166379362,0.11994224166379362,true,Success,0.007044321742760753,0.0022404500892197177,0.004803871653541035,0.01900269936141925,4.0,0.0061801598156835435,0.000370499490231242,4.0,0.0061801598156835435,0.000370499490231242,4.0,0.0061801598156835435,0.000370499490231242
0.0003,5.623e-5,1.3663192665828744e-12,0.11947727915979672,0.11947727915979672,true,Success,0.007217277322012426,0.002291126237761167,0.004926151084251259,0.01948613053443715,4.0,0.006359712332258369,0.0003718545501558206,4.0,0.006359712332258369,0.0003718545501558206,4.0,0.006359712332258369,0.0003718545501558206
0.0003,0.0001,9.999761162465927e-13,0.1199224956691587,0.1199224956691587,true,Success,0.007543995529981639,0.0023798307052768893,0.0051641648247047495,0.020427057939682972,4.0,0.006685342189284079,0.00037551292960892087,4.0,0.006685342189284079,0.00037551292960892087,4.0,0.006685342189284079,0.00037551292960892087
0.0003,0.0001778,5.526853587743498e-13,0.11930410754336185,0.11930410754336185,true,Success,0.007866831436743707,0.0024571630746423496,0.005409668362101358,0.02139750963014373,4.0,0.00698390749665065,0.00038567326165141885,4.0,0.00698390749665065,0.00038567326165141885,8.690851525654512,0.0067343866711905955,0.0006902478154832042
0.0003,0.0003162,1.9080587604391936e-13,0.11995126363770155,0.11995126363770155,true,Success,0.007658851830180646,0.0023736298830020755,0.005285221947178571,0.020905596015513082,4.0,0.006795749823762191,0.0004066110314216953,4.0,0.006795749823762191,0.0004066110314216953,26.530275395304795,0.005986534070747739,0.0011824025203882463
0.0003,0.0005623,4.061872006207509e-14,0.12107196059708437,0.12107196059708437,true,Success,0.006782132345976303,0.0020704784637687163,0.004711653882207586,0.018638103661871522,4.0,0.005940140211580308,0.00038390537078980097,4.0,0.005940140211580308,0.00038390537078980097,78.08349759502987,0.0046622947188168845,0.0014780338664797416
0.0003,0.001,1.597118649983384e-14,0.12034103088788027,0.12034103088788027,true,Success,0.007185290116398646,0.0021971884202654215,0.004988101696133225,0.01973104425858214,6.680447565449485,0.006274891993187687,0.0005888197618734682,4.0,0.006382095036678881,0.0004064956427425379,257.8072802110369,0.004501762505469103,0.0020736884370347835
0.0003,0.001778,7.0334282171246855e-15,0.11999807815841493,0.11999807815841493,true,Success,0.0077862587754286925,0.0023712467600512676,0.0054150120153774245,0.02141863158673069,23.101733138866837,0.006226730995809378,0.0011559519802267972,13.177118271442387,0.0065307549438577235,0.0009072090465560254,847.6321064040955,0.0042230587911607905,0.0027784311731399165
0.0003,0.003162,2.6908890496504475e-15,0.11999558188611348,0.11999558188611348,true,Success,0.008005320654462435,0.0024249326055973204,0.005580388048865115,0.02207229514784964,74.42053122684462,0.005733884023426109,0.0017197441956889636,43.04606940217031,0.00608425320176734,0.0014646587129519156,2719.1420992985295,0.003682809397264366,0.003391389027552645
0.0003,0.005623,9.56708205605832e-16,0.11921027901532993,0.11921027901532993,true,Success,0.008019193929629034,0.002419025209648959,0.005600168719980074,0.022150477220651804,235.40192235338694,0.0051064570177616455,0.002252815481453852,135.92124146581287,0.005423698170546455,0.0019965066657003524,8561.617068104664,0.0030372504869212967,0.003926668099830309
0.0003,0.01,3.3088701893086094e-16,0.11984983049460869,0.11984983049460869,true,Success,0.007948134512143799,0.002389126465520834,0.005559008046622965,0.021987791123723805,743.5899003242827,0.004410269576897016,0.002762949746321717,429.39128087470334,0.004724645433621227,0.002508645974253943,26823.577806272795,0.0023705917263883046,0.004413056173984192
0.0003,0.01778,1.127876342868943e-16,0.11994511932380153,0.11994511932380153,true,Success,0.007829832732148517,0.0023466852178798776,0.00548314751426864,0.02168794826630522,2333.768620514627,0.0037047942773638562,0.0032158480138276763,1348.046179425976,0.004014324538865074,0.0029654374307882363,82260.14605979301,0.0017329403398323047,0.0048110962924471385
0.0003,0.03162,3.8121486612246506e-17,0.12001193802007284,0.12001193802007284,true,Success,0.007694304426642542,0.0022991009020903934,0.005395203524552149,0.021340333986855337,7306.709154881798,0.0030135764365607333,0.0036201156628095574,4224.671160254861,0.0033164979279805837,0.0033750493893683112,243363.1341628031,0.001172047477813475,0.005109930669464486
0.0003,0.05623,1.281914358367725e-17,0.11999593976339651,0.11999593976339651,true,Success,0.0075486084400143245,0.002251327678621435,0.0052972807613928885,0.020953263271351816,22731.55223976892,0.002347306004268855,0.004021862655166923,13181.733571499235,0.002639872793122934,0.0037851732692089817,681130.5055451004,0.0007308224125804982,0.005329613738225524
0.0003,0.1,4.2942405150748824e-18,0.11998621269302177,0.11998621269302177,true,Success,0.0074265592303638306,0.002207214001540971,0.00521934522882286,0.02064518836790935,69895.1396129337,0.0017314618519730367,0.004412767532587699,40865.139448767986,0.002006274244907413,0.004190441621929735,1.8121505187355136e6,0.00042216449157187705,0.005472001886248722
0.0003,0.1778,1.4342165042686938e-18,0.11891391152920881,0.11891391152920881,true,Success,0.0073450098535533925,0.002177405934388128,0.005167603919165264,0.020440652950247426,207753.354857652,0.0011930702833594818,0.004771993680787808,123668.12695583113,0.0014345475376180855,0.004576636233100182,4.651047192372478e6,0.000220970138049751,0.005558432174119299
